img_path,country,continent
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629827354.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629791197.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629930708.jpg,Canada,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629936059.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629390801.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629510823.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1629861083.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Singapore/canvas_1629260145.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Germany/canvas_1629874097.jpg,Germany,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629272028.jpg,Australia,OC
geoguessr_data/compressed_dataset/Mexico/canvas_1630271422.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629401322.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630056394.jpg,United States,NA
geoguessr_data/compressed_dataset/Romania/canvas_1629721961.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Indonesia/canvas_1630132613.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629389292.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Italy/canvas_1629519455.jpg,Italy,EU
geoguessr_data/compressed_dataset/France/canvas_1629451674.jpg,France,EU
geoguessr_data/compressed_dataset/South Korea/canvas_1629933396.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629504626.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629751604.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1629397713.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Poland/canvas_1629310005.jpg,Poland,EU
geoguessr_data/compressed_dataset/Ghana/canvas_1629858458.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/United States/canvas_1629972848.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1630223719.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Spain/canvas_1629446419.jpg,Spain,EU
geoguessr_data/compressed_dataset/Netherlands/canvas_1629564303.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630279635.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629862520.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629274006.jpg,Japan,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1630082724.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Chile/canvas_1629301532.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629745378.jpg,United States,NA
geoguessr_data/compressed_dataset/Portugal/canvas_1629481611.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630094162.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1630283542.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629782343.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630141486.jpg,United States,NA
geoguessr_data/compressed_dataset/Israel/canvas_1630303525.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Estonia/canvas_1629430113.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629752223.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629822086.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Chile/canvas_1629738215.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1630218805.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629691363.jpg,Singapore,AS
geoguessr_data/compressed_dataset/New Zealand/canvas_1630281096.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629973444.jpg,United States,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629715991.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629856104.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630143892.jpg,Japan,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629838696.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Bolivia/canvas_1629574300.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Hungary/canvas_1629687368.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Malaysia/canvas_1629759942.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1630142694.jpg,United States,NA
geoguessr_data/compressed_dataset/Denmark/canvas_1629486172.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629762913.jpg,Japan,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1630276046.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Sri Lanka/canvas_1629916811.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Argentina/canvas_1630050448.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Australia/canvas_1629619878.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629867496.jpg,United States,NA
geoguessr_data/compressed_dataset/Slovenia/canvas_1629512065.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Singapore/canvas_1630119290.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Japan/canvas_1630094232.jpg,Japan,AS
geoguessr_data/compressed_dataset/Taiwan/canvas_1629270934.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629444482.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630303357.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630119384.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629696740.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630085889.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629311346.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629617723.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629787396.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629618160.jpg,United States,NA
geoguessr_data/compressed_dataset/Macao/canvas_1630277697.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/France/canvas_1630336364.jpg,France,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629450162.jpg,Australia,OC
geoguessr_data/compressed_dataset/Portugal/canvas_1629532550.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630109393.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Turkey/canvas_1630065097.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1630285181.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629542632.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Netherlands/canvas_1629718576.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629276326.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Philippines/canvas_1629842382.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629408655.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630216781.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Singapore/canvas_1630018388.jpg,Singapore,AS
geoguessr_data/compressed_dataset/United States/canvas_1629770623.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1629730661.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630023776.jpg,Russia,EU
geoguessr_data/compressed_dataset/France/canvas_1629421851.jpg,France,EU
geoguessr_data/compressed_dataset/Spain/canvas_1629728120.jpg,Spain,EU
geoguessr_data/compressed_dataset/Finland/canvas_1630272083.jpg,Finland,EU
geoguessr_data/compressed_dataset/United Arab Emirates/canvas_1629421203.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Finland/canvas_1629429650.jpg,Finland,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629582607.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Argentina/canvas_1629389298.jpg,Argentina,SA
geoguessr_data/compressed_dataset/France/canvas_1629873183.jpg,France,EU
geoguessr_data/compressed_dataset/Belgium/canvas_1629312103.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630171652.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630217574.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630106384.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1629309504.jpg,Argentina,SA
geoguessr_data/compressed_dataset/United States/canvas_1629283180.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629970881.jpg,United States,NA
geoguessr_data/compressed_dataset/Spain/canvas_1630253692.jpg,Spain,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629425447.jpg,Russia,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629753013.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629740854.jpg,United States,NA
geoguessr_data/compressed_dataset/Portugal/canvas_1629330750.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1630119492.jpg,France,EU
geoguessr_data/compressed_dataset/South Africa/canvas_1629669388.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Italy/canvas_1629476786.jpg,Italy,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629785052.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629693472.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629848702.jpg,United States,NA
geoguessr_data/compressed_dataset/Finland/canvas_1629956089.jpg,Finland,EU
geoguessr_data/compressed_dataset/South Korea/canvas_1629354696.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Australia/canvas_1630075591.jpg,Australia,OC
geoguessr_data/compressed_dataset/Germany/canvas_1629684927.jpg,Germany,EU
geoguessr_data/compressed_dataset/Ireland/canvas_1630283709.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629925729.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629325368.jpg,Poland,EU
geoguessr_data/compressed_dataset/Switzerland/canvas_1629957026.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/San Marino/canvas_1629355746.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629617157.jpg,France,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630142295.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630118672.jpg,United States,NA
geoguessr_data/compressed_dataset/Ireland/canvas_1629400269.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Taiwan/canvas_1630215290.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Malaysia/canvas_1629926144.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Czechia/canvas_1629518361.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1630276962.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629694679.jpg,United States,NA
geoguessr_data/compressed_dataset/Peru/canvas_1629542797.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1630063573.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Israel/canvas_1630123816.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Belgium/canvas_1629866116.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1630016626.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629476805.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630052607.jpg,Japan,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629568564.jpg,Canada,NA
geoguessr_data/compressed_dataset/France/canvas_1629927403.jpg,France,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630038153.jpg,Japan,AS
geoguessr_data/compressed_dataset/Greece/canvas_1629535113.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Turkey/canvas_1630075293.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629962910.jpg,Russia,EU
geoguessr_data/compressed_dataset/Chile/canvas_1629313868.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Philippines/canvas_1629849334.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Indonesia/canvas_1629482940.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/France/canvas_1629702710.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629496920.jpg,France,EU
geoguessr_data/compressed_dataset/India/canvas_1629846109.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Italy/canvas_1629776331.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629848526.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630086672.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630085978.jpg,Japan,AS
geoguessr_data/compressed_dataset/India/canvas_1630302209.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Norway/canvas_1629585356.jpg,Norway,EU
geoguessr_data/compressed_dataset/Norway/canvas_1630219522.jpg,Norway,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629688124.jpg,Finland,EU
geoguessr_data/compressed_dataset/Indonesia/canvas_1629263633.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Chile/canvas_1629434138.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Thailand/canvas_1630269787.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629431411.jpg,Russia,EU
geoguessr_data/compressed_dataset/Germany/canvas_1630276863.jpg,Germany,EU
geoguessr_data/compressed_dataset/France/canvas_1629764825.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629964278.jpg,France,EU
geoguessr_data/compressed_dataset/Estonia/canvas_1629507256.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629868099.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630020464.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Spain/canvas_1629705471.jpg,Spain,EU
geoguessr_data/compressed_dataset/United States/canvas_1629712624.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629942124.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629578030.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629732206.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1630172208.jpg,Russia,EU
geoguessr_data/compressed_dataset/Germany/canvas_1630253125.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629841282.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629434219.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629353848.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United States/canvas_1630212298.jpg,United States,NA
geoguessr_data/compressed_dataset/New Zealand/canvas_1629433026.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629329642.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629408902.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Ireland/canvas_1629855562.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630101953.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629869027.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629410040.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629788008.jpg,Japan,AS
geoguessr_data/compressed_dataset/Germany/canvas_1629690739.jpg,Germany,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629544243.jpg,Canada,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629697546.jpg,Germany,EU
geoguessr_data/compressed_dataset/Italy/canvas_1629540734.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629930429.jpg,United States,NA
geoguessr_data/compressed_dataset/Chile/canvas_1630140620.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Austria/canvas_1629543305.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629593318.jpg,France,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629911382.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629937525.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630107580.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629916932.jpg,Japan,AS
geoguessr_data/compressed_dataset/Kyrgyzstan/canvas_1629571693.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629274312.jpg,Japan,AS
geoguessr_data/compressed_dataset/Argentina/canvas_1629834665.jpg,Argentina,SA
geoguessr_data/compressed_dataset/France/canvas_1629476688.jpg,France,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629392309.jpg,Poland,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629974308.jpg,Japan,AS
geoguessr_data/compressed_dataset/Mexico/canvas_1629777906.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Philippines/canvas_1629281428.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629848910.jpg,United States,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629451989.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629524268.jpg,United States,NA
geoguessr_data/compressed_dataset/Peru/canvas_1629589751.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Poland/canvas_1630266726.jpg,Poland,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629712132.jpg,Canada,NA
geoguessr_data/compressed_dataset/Lesotho/canvas_1630010473.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630030713.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1630079161.jpg,United States,NA
geoguessr_data/compressed_dataset/Albania/canvas_1629970362.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Portugal/canvas_1629543539.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629867449.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629669443.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629840865.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629668549.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629758299.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Austria/canvas_1629694445.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629498476.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Czechia/canvas_1629836537.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/South Africa/canvas_1629511123.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Colombia/canvas_1629931099.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629957093.jpg,Japan,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629688136.jpg,Australia,OC
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629275158.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Denmark/canvas_1629523092.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Bangladesh/canvas_1629524529.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629755114.jpg,Japan,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629309723.jpg,Canada,NA
geoguessr_data/compressed_dataset/Belgium/canvas_1629546044.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630211823.jpg,United States,NA
geoguessr_data/compressed_dataset/Nigeria/canvas_1629687455.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/United States/canvas_1629473411.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1629994081.jpg,Norway,EU
geoguessr_data/compressed_dataset/Serbia/canvas_1629567221.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Australia/canvas_1630118383.jpg,Australia,OC
geoguessr_data/compressed_dataset/France/canvas_1630102361.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1630058904.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629898285.jpg,Canada,NA
geoguessr_data/compressed_dataset/Kyrgyzstan/canvas_1630219323.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Argentina/canvas_1630006211.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Finland/canvas_1629934677.jpg,Finland,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629928561.jpg,Brazil,SA
geoguessr_data/compressed_dataset/France/canvas_1629728731.jpg,France,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1630015697.jpg,Brazil,SA
geoguessr_data/compressed_dataset/France/canvas_1629422197.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629786935.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629354409.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629964545.jpg,Japan,AS
geoguessr_data/compressed_dataset/Norway/canvas_1629445781.jpg,Norway,EU
geoguessr_data/compressed_dataset/United States/canvas_1630060591.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629541291.jpg,Japan,AS
geoguessr_data/compressed_dataset/Philippines/canvas_1629323573.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Singapore/canvas_1629418173.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1630024613.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Colombia/canvas_1629841482.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629969534.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1629925774.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629779751.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1629912729.jpg,Norway,EU
geoguessr_data/compressed_dataset/Germany/canvas_1630056934.jpg,Germany,EU
geoguessr_data/compressed_dataset/France/canvas_1629447435.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1630058537.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629511451.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630218246.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629508599.jpg,Canada,NA
geoguessr_data/compressed_dataset/New Zealand/canvas_1629768894.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Japan/canvas_1630269285.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629419485.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Montenegro/canvas_1629448002.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629423457.jpg,United States,NA
geoguessr_data/compressed_dataset/Austria/canvas_1629705330.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629957567.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629845817.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Netherlands/canvas_1629707315.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629407943.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629415853.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629692442.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630212598.jpg,United States,NA
geoguessr_data/compressed_dataset/Finland/canvas_1629822478.jpg,Finland,EU
geoguessr_data/compressed_dataset/India/canvas_1629331160.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Malaysia/canvas_1629284660.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Kenya/canvas_1629971166.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Ecuador/canvas_1629848487.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Finland/canvas_1629415714.jpg,Finland,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629617984.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Nigeria/canvas_1629790829.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Philippines/canvas_1630063146.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629412760.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Uruguay/canvas_1629421354.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629851719.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629898877.jpg,United States,NA
geoguessr_data/compressed_dataset/Argentina/canvas_1629319384.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Jordan/canvas_1629971314.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1629270132.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1629567579.jpg,United States,NA
geoguessr_data/compressed_dataset/Spain/canvas_1630134634.jpg,Spain,EU
geoguessr_data/compressed_dataset/Czechia/canvas_1629270175.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629770684.jpg,Poland,EU
geoguessr_data/compressed_dataset/Spain/canvas_1630058087.jpg,Spain,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629279748.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629428656.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Russia/canvas_1629789333.jpg,Russia,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629841339.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1629395262.jpg,United States,NA
geoguessr_data/compressed_dataset/Finland/canvas_1629396651.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629435309.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629430287.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1630270120.jpg,Russia,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629501624.jpg,Russia,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629991198.jpg,Russia,EU
geoguessr_data/compressed_dataset/Denmark/canvas_1629941458.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629265361.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630222225.jpg,Russia,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629666260.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United States/canvas_1629350180.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630271527.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1629302773.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1630104399.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629521059.jpg,United States,NA
geoguessr_data/compressed_dataset/Sweden/canvas_1629574794.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Croatia/canvas_1629519394.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629595695.jpg,France,EU
geoguessr_data/compressed_dataset/India/canvas_1629531219.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Germany/canvas_1629398235.jpg,Germany,EU
geoguessr_data/compressed_dataset/France/canvas_1629935211.jpg,France,EU
